threshold,tar,far
0.90291786,0.50633333,0.20900000
0.90292639,0.50600000,0.20900000
0.90299207,0.50600000,0.20866667
0.90301728,0.50566667,0.20866667
0.90303159,0.50566667,0.20833333
0.90307015,0.50566667,0.20800000
0.90307415,0.50533333,0.20800000
0.90314490,0.50500000,0.20800000
0.90319842,0.50500000,0.20766667
0.90320873,0.50500000,0.20733333
0.90330637,0.50500000,0.20700000
0.90335667,0.50500000,0.20666667
0.90337944,0.50466667,0.20666667
0.90345359,0.50466667,0.20633333
0.90363634,0.50433333,0.20633333
0.90371346,0.50433333,0.20600000
0.90381277,0.50433333,0.20566667
0.90383101,0.50400000,0.20566667
0.90384531,0.50400000,0.20533333
0.90388775,0.50366667,0.20533333
0.90397000,0.50333333,0.20533333
0.90399545,0.50300000,0.20533333
0.90402669,0.50300000,0.20500000
0.90409857,0.50266667,0.20500000
0.90418172,0.50233333,0.20500000
0.90425795,0.50200000,0.20500000
0.90429056,0.50166667,0.20500000
0.90434039,0.50166667,0.20466667
0.90440571,0.50166667,0.20433333
0.90444469,0.50133333,0.20433333
0.90450150,0.50100000,0.20433333
0.90452814,0.50100000,0.20400000
0.90452892,0.50066667,0.20400000
0.90456867,0.50033333,0.20400000
0.90458226,0.50000000,0.20400000
0.90460575,0.49966667,0.20400000
0.90461278,0.49933333,0.20400000
0.90461695,0.49900000,0.20400000
0.90464973,0.49866667,0.20400000
0.90464979,0.49833333,0.20400000
0.90466166,0.49800000,0.20400000
0.90472001,0.49766667,0.20400000
0.90477419,0.49766667,0.20366667
0.90485716,0.49766667,0.20333333
0.90492201,0.49766667,0.20300000
0.90494370,0.49766667,0.20266667
0.90500903,0.49733333,0.20266667
0.90505946,0.49700000,0.20266667
0.90506804,0.49666667,0.20266667
0.90510702,0.49666667,0.20233333
0.90511590,0.49633333,0.20233333
0.90514565,0.49600000,0.20233333
0.90517294,0.49566667,0.20233333
0.90517807,0.49566667,0.20200000
0.90527225,0.49533333,0.20200000
0.90527260,0.49500000,0.20200000
0.90529287,0.49500000,0.20166667
0.90542555,0.49500000,0.20133333
0.90545464,0.49466667,0.20133333
0.90545797,0.49466667,0.20100000
0.90553749,0.49466667,0.20066667
0.90554595,0.49433333,0.20066667
0.90556949,0.49433333,0.20033333
0.90558732,0.49433333,0.20000000
0.90560097,0.49400000,0.20000000
0.90561998,0.49366667,0.20000000
0.90568262,0.49333333,0.20000000
0.90571851,0.49333333,0.19966667
0.90575242,0.49333333,0.19933333
0.90577388,0.49333333,0.19900000
0.90580678,0.49300000,0.19900000
0.90581781,0.49266667,0.19900000
0.90602785,0.49266667,0.19866667
0.90604144,0.49233333,0.19866667
0.90612799,0.49200000,0.19866667
0.90615368,0.49166667,0.19866667
0.90623307,0.49133333,0.19866667
0.90624487,0.49133333,0.19833333
0.90631068,0.49133333,0.19800000
0.90633649,0.49100000,0.19800000
0.90638626,0.49100000,0.19766667
0.90640056,0.49100000,0.19733333
0.90652531,0.49100000,0.19700000
0.90652996,0.49100000,0.19666667
0.90654647,0.49100000,0.19633333
0.90659511,0.49100000,0.19600000
0.90661037,0.49066667,0.19600000
0.90662682,0.49066667,0.19566667
0.90663183,0.49066667,0.19533333
0.90663576,0.49033333,0.19533333
0.90665758,0.49033333,0.19500000
0.90667951,0.49000000,0.19500000
0.90668601,0.48966667,0.19500000
0.90670049,0.48966667,0.19466667
0.90677321,0.48966667,0.19433333
0.90678406,0.48933333,0.19433333
0.90682262,0.48900000,0.19433333
0.90682924,0.48900000,0.19400000
0.90684575,0.48900000,0.19366667
0.90690041,0.48900000,0.19333333
0.90693974,0.48900000,0.19300000
0.90694374,0.48866667,0.19300000
0.90696383,0.48833333,0.19300000
0.90699267,0.48833333,0.19266667
0.90702045,0.48833333,0.19233333
0.90702629,0.48800000,0.19233333
0.90707332,0.48766667,0.19233333
0.90707517,0.48766667,0.19200000
0.90708011,0.48733333,0.19200000
0.90708596,0.48700000,0.19200000
0.90711045,0.48666667,0.19200000
0.90712970,0.48633333,0.19200000
0.90716326,0.48600000,0.19200000
0.90721959,0.48566667,0.19200000
0.90722466,0.48533333,0.19200000
0.90722746,0.48500000,0.19200000
0.90727615,0.48500000,0.19166667
0.90733004,0.48500000,0.19133333
0.90738422,0.48466667,0.19133333
0.90739536,0.48466667,0.19100000
0.90741229,0.48466667,0.19066667
0.90745914,0.48466667,0.19033333
0.90761948,0.48466667,0.19000000
0.90766174,0.48466667,0.18966667
0.90769506,0.48433333,0.18966667
0.90770084,0.48433333,0.18933333
0.90775591,0.48433333,0.18900000
0.90784049,0.48433333,0.18866667
0.90789580,0.48433333,0.18833333
0.90794796,0.48400000,0.18833333
0.90797299,0.48366667,0.18833333
0.90802431,0.48333333,0.18833333
0.90808713,0.48300000,0.18833333
0.90811789,0.48266667,0.18833333
0.90814745,0.48266667,0.18800000
0.90814775,0.48233333,0.18800000
0.90818250,0.48233333,0.18766667
0.90818596,0.48200000,0.18766667
0.90819883,0.48166667,0.18766667
0.90821004,0.48133333,0.18766667
0.90822470,0.48100000,0.18766667
0.90830159,0.48066667,0.18766667
0.90831411,0.48033333,0.18766667
0.90832293,0.48033333,0.18733333
0.90832573,0.48000000,0.18733333
0.90854275,0.48000000,0.18700000
0.90866512,0.48000000,0.18666667
0.90872127,0.48000000,0.18633333
0.90876067,0.47966667,0.18633333
0.90878642,0.47966667,0.18600000
0.90884876,0.47966667,0.18566667
0.90887356,0.47966667,0.18533333
0.90889031,0.47933333,0.18533333
0.90889418,0.47933333,0.18500000
0.90890980,0.47900000,0.18500000
0.90891755,0.47866667,0.18500000
0.90892673,0.47866667,0.18466667
0.90892911,0.47866667,0.18433333
0.90896463,0.47866667,0.18400000
0.90897870,0.47833333,0.18400000
0.90903187,0.47800000,0.18400000
0.90906870,0.47800000,0.18366667
0.90909302,0.47800000,0.18333333
0.90909898,0.47800000,0.18300000
0.90917289,0.47766667,0.18300000
0.90922254,0.47766667,0.18266667
0.90931416,0.47733333,0.18266667
0.90932596,0.47700000,0.18266667
0.90932751,0.47666667,0.18266667
0.90933001,0.47666667,0.18233333
0.90933669,0.47666667,0.18200000
0.90936637,0.47666667,0.18166667
0.90939033,0.47666667,0.18133333
0.90940630,0.47633333,0.18133333
0.90942621,0.47633333,0.18100000
0.90946853,0.47600000,0.18100000
0.90949094,0.47566667,0.18100000
0.90950626,0.47533333,0.18100000
0.90957385,0.47500000,0.18100000
0.90958476,0.47500000,0.18066667
0.90965629,0.47466667,0.18066667
0.90966463,0.47466667,0.18033333
0.90971142,0.47433333,0.18033333
0.90972167,0.47400000,0.18033333
0.90977991,0.47400000,0.18000000
0.90978539,0.47366667,0.18000000
0.90986019,0.47366667,0.17966667
0.90991354,0.47333333,0.17966667
0.90997231,0.47300000,0.17966667
0.90999210,0.47300000,0.17933333
0.91005969,0.47300000,0.17900000
0.91007090,0.47266667,0.17900000
0.91014135,0.47233333,0.17900000
0.91021675,0.47200000,0.17900000
0.91024953,0.47166667,0.17900000
0.91026020,0.47133333,0.17900000
0.91028208,0.47100000,0.17900000
0.91031003,0.47100000,0.17866667
0.91031826,0.47066667,0.17866667
0.91035020,0.47066667,0.17833333
0.91035366,0.47033333,0.17833333
0.91037261,0.47000000,0.17833333
0.91037637,0.46966667,0.17833333
0.91037893,0.46933333,0.17833333
0.91040450,0.46900000,0.17833333
0.91043931,0.46900000,0.17800000
0.91047150,0.46900000,0.17766667
0.91059726,0.46866667,0.17766667
0.91066504,0.46866667,0.17733333
0.91069722,0.46866667,0.17700000
0.91077715,0.46833333,0.17700000
0.91079885,0.46800000,0.17700000
0.91086066,0.46766667,0.17700000
0.91090465,0.46733333,0.17700000
0.91091132,0.46700000,0.17700000
0.91092443,0.46666667,0.17700000
0.91094613,0.46666667,0.17666667
0.91099560,0.46633333,0.17666667
0.91105115,0.46600000,0.17666667
0.91105759,0.46566667,0.17666667
0.91109967,0.46566667,0.17633333
0.91110408,0.46533333,0.17633333
0.91119337,0.46500000,0.17633333
0.91119510,0.46500000,0.17600000
0.91129744,0.46500000,0.17566667
0.91133368,0.46466667,0.17566667
0.91135848,0.46433333,0.17566667
0.91135895,0.46400000,0.17566667
0.91142571,0.46400000,0.17533333
0.91143107,0.46400000,0.17500000
0.91145903,0.46366667,0.17500000
0.91155708,0.46333333,0.17500000
0.91155934,0.46300000,0.17500000
0.91170204,0.46300000,0.17466667
0.91170681,0.46266667,0.17466667
0.91182381,0.46233333,0.17466667
0.91183138,0.46200000,0.17466667
0.91187775,0.46166667,0.17466667
0.91192579,0.46133333,0.17466667
0.91196311,0.46100000,0.17466667
0.91202492,0.46066667,0.17466667
0.91202599,0.46033333,0.17466667
0.91207731,0.46000000,0.17466667
0.91216016,0.45966667,0.17466667
0.91217977,0.45933333,0.17466667
0.91224658,0.45933333,0.17433333
0.91228795,0.45900000,0.17433333
0.91247249,0.45866667,0.17433333
0.91249359,0.45833333,0.17433333
0.91251689,0.45800000,0.17433333
0.91253287,0.45766667,0.17433333
0.91253459,0.45766667,0.17400000
0.91267848,0.45733333,0.17400000
0.91277134,0.45733333,0.17366667
0.91280115,0.45700000,0.17366667
0.91280413,0.45666667,0.17366667
0.91281879,0.45666667,0.17333333
0.91284096,0.45666667,0.17300000
0.91288161,0.45666667,0.17266667
0.91290319,0.45633333,0.17266667
0.91292256,0.45600000,0.17266667
0.91292447,0.45566667,0.17266667
0.91292751,0.45533333,0.17266667
0.91296124,0.45500000,0.17266667
0.91297477,0.45500000,0.17233333
0.91300511,0.45466667,0.17233333
0.91302121,0.45433333,0.17233333
0.91302633,0.45400000,0.17233333
0.91305101,0.45400000,0.17200000
0.91308677,0.45366667,0.17200000
0.91316396,0.45333333,0.17200000
0.91316628,0.45300000,0.17200000
0.91316712,0.45266667,0.17200000
0.91320670,0.45233333,0.17200000
0.91324210,0.45233333,0.17166667
0.91329247,0.45200000,0.17166667
0.91330767,0.45166667,0.17166667
0.91333592,0.45166667,0.17133333
0.91334218,0.45133333,0.17133333
0.91337818,0.45100000,0.17133333
0.91340446,0.45066667,0.17133333
0.91355515,0.45066667,0.17100000
0.91363192,0.45066667,0.17066667
0.91363585,0.45033333,0.17066667
0.91367841,0.45033333,0.17033333
0.91371012,0.45000000,0.17033333
0.91377044,0.44966667,0.17033333
0.91379285,0.44966667,0.17000000
0.91383022,0.44966667,0.16966667
0.91384262,0.44933333,0.16966667
0.91387576,0.44933333,0.16933333
0.91389012,0.44933333,0.16900000
0.91390884,0.44900000,0.16900000
0.91392291,0.44900000,0.16866667
0.91395116,0.44866667,0.16866667
0.91396427,0.44833333,0.16866667
0.91396928,0.44833333,0.16833333
0.91400850,0.44800000,0.16833333
0.91401041,0.44800000,0.16800000
0.91402364,0.44766667,0.16800000
0.91407925,0.44733333,0.16800000
0.91412520,0.44733333,0.16766667
0.91416353,0.44700000,0.16766667
0.91419762,0.44700000,0.16733333
0.91423678,0.44666667,0.16733333
0.91430628,0.44666667,0.16700000
0.91434133,0.44666667,0.16666667
0.91441834,0.44633333,0.16666667
0.91442466,0.44600000,0.16666667
0.91449976,0.44600000,0.16633333
0.91452920,0.44566667,0.16633333
0.91456586,0.44533333,0.16633333
0.91459358,0.44533333,0.16600000
0.91465938,0.44533333,0.16566667
0.91469646,0.44533333,0.16533333
0.91469729,0.44533333,0.16500000
0.91470194,0.44500000,0.16500000
0.91478014,0.44466667,0.16500000
0.91480494,0.44433333,0.16500000
0.91480935,0.44433333,0.16466667
0.91481215,0.44400000,0.16466667
0.91490781,0.44366667,0.16466667
0.91493368,0.44366667,0.16433333
0.91497231,0.44333333,0.16433333
0.91504019,0.44300000,0.16433333
0.91506910,0.44266667,0.16433333
0.91510844,0.44233333,0.16433333
0.91520953,0.44200000,0.16433333
0.91522241,0.44166667,0.16433333
0.91537547,0.44133333,0.16433333
0.91544312,0.44100000,0.16433333
0.91545081,0.44066667,0.16433333
0.91547978,0.44066667,0.16400000
0.91556168,0.44033333,0.16400000
0.91559923,0.44000000,0.16400000
0.91560823,0.44000000,0.16366667
0.91562182,0.44000000,0.16333333
0.91569340,0.43966667,0.16333333
0.91569853,0.43966667,0.16300000
0.91588974,0.43933333,0.16300000
0.91589469,0.43933333,0.16266667
0.91590965,0.43933333,0.16233333
0.91591430,0.43933333,0.16200000
0.91599804,0.43900000,0.16200000
0.91608536,0.43866667,0.16200000
0.91610718,0.43866667,0.16166667
0.91611791,0.43833333,0.16166667
0.91615045,0.43833333,0.16133333
0.91616619,0.43833333,0.16100000
0.91617185,0.43800000,0.16100000
0.91619086,0.43766667,0.16100000
0.91621566,0.43733333,0.16100000
0.91621816,0.43700000,0.16100000
0.91622585,0.43700000,0.16066667
0.91624451,0.43666667,0.16066667
0.91626394,0.43633333,0.16066667
0.91630983,0.43600000,0.16066667
0.91631079,0.43566667,0.16066667
0.91632378,0.43566667,0.16033333
0.91635990,0.43566667,0.16000000
0.91649842,0.43533333,0.16000000
0.91650379,0.43500000,0.16000000
0.91652119,0.43500000,0.15966667
0.91657126,0.43500000,0.15933333
0.91658735,0.43500000,0.15900000
0.91659766,0.43500000,0.15866667
0.91665906,0.43466667,0.15866667
0.91667831,0.43466667,0.15833333
0.91668439,0.43433333,0.15833333
0.91674125,0.43400000,0.15833333
0.91681665,0.43366667,0.15833333
0.91683197,0.43366667,0.15800000
0.91683590,0.43366667,0.15766667
0.91683620,0.43333333,0.15766667
0.91684115,0.43333333,0.15733333
0.91687638,0.43300000,0.15733333
0.91688657,0.43300000,0.15700000
0.91693854,0.43266667,0.15700000
0.91694903,0.43233333,0.15700000
0.91696191,0.43233333,0.15666667
0.91696274,0.43200000,0.15666667
0.91696346,0.43166667,0.15666667
0.91697764,0.43166667,0.15633333
0.91701144,0.43133333,0.15633333
0.91702223,0.43133333,0.15600000
0.91707569,0.43100000,0.15600000
0.91711950,0.43066667,0.15600000
0.91713369,0.43033333,0.15600000
0.91714549,0.43033333,0.15566667
0.91727602,0.43000000,0.15566667
0.91735411,0.43000000,0.15533333
0.91744685,0.42966667,0.15533333
0.91751397,0.42933333,0.15533333
0.91756189,0.42933333,0.15500000
0.91756386,0.42900000,0.15500000
0.91757524,0.42866667,0.15500000
0.91759026,0.42833333,0.15500000
0.91763890,0.42800000,0.15500000
0.91765714,0.42766667,0.15500000
0.91767520,0.42733333,0.15500000
0.91769814,0.42700000,0.15500000
0.91774309,0.42666667,0.15500000
0.91776025,0.42633333,0.15500000
0.91778696,0.42600000,0.15500000
0.91779554,0.42600000,0.15466667
0.91783011,0.42600000,0.15433333
0.91787124,0.42600000,0.15400000
0.91787201,0.42566667,0.15400000
0.91792333,0.42533333,0.15400000
0.91794741,0.42500000,0.15400000
0.91800886,0.42466667,0.15400000
0.91813123,0.42433333,0.15400000
0.91820163,0.42400000,0.15400000
0.91822565,0.42400000,0.15366667
0.91824931,0.42366667,0.15366667
0.91825521,0.42333333,0.15366667
0.91826546,0.42300000,0.15366667
0.91828883,0.42266667,0.15366667
0.91829789,0.42233333,0.15366667
0.91831076,0.42200000,0.15366667
0.91832113,0.42200000,0.15333333
0.91839767,0.42200000,0.15300000
0.91843772,0.42200000,0.15266667
0.91854614,0.42133333,0.15266667
0.91868562,0.42100000,0.15266667
0.91875285,0.42066667,0.15266667
0.91875941,0.42033333,0.15266667
0.91876179,0.42000000,0.15266667
0.91876423,0.41966667,0.15266667
0.91879088,0.41966667,0.15233333
0.91889739,0.41933333,0.15233333
0.91894746,0.41900000,0.15233333
0.91895950,0.41866667,0.15233333
0.91897339,0.41866667,0.15200000
0.91900051,0.41833333,0.15200000
0.91903549,0.41800000,0.15200000
0.91904777,0.41766667,0.15200000
0.91906345,0.41766667,0.15166667
0.91910487,0.41733333,0.15166667
0.91911060,0.41700000,0.15166667
0.91912544,0.41666667,0.15166667
0.91913432,0.41633333,0.15166667
0.91914022,0.41600000,0.15166667
0.91915286,0.41600000,0.15133333
0.91924798,0.41600000,0.15100000
0.91925192,0.41600000,0.15066667
0.91927242,0.41600000,0.15033333
0.91928387,0.41600000,0.15000000
0.91938430,0.41600000,0.14966667
0.91943789,0.41600000,0.14933333
0.91943932,0.41566667,0.14933333
0.91947830,0.41566667,0.14900000
0.91951311,0.41566667,0.14866667
0.91957933,0.41566667,0.14833333
0.91966349,0.41533333,0.14833333
0.91969532,0.41533333,0.14800000
0.91972506,0.41500000,0.14800000
0.91973114,0.41466667,0.14800000
0.91980535,0.41433333,0.14800000
0.91983366,0.41400000,0.14800000
0.91984379,0.41400000,0.14766667
0.91994047,0.41366667,0.14766667
0.91998142,0.41333333,0.14766667
0.92010188,0.41300000,0.14766667
0.92017043,0.41300000,0.14733333
0.92017674,0.41300000,0.14700000
0.92019063,0.41266667,0.14700000
0.92021132,0.41233333,0.14700000
0.92027420,0.41233333,0.14666667
0.92027557,0.41200000,0.14666667
0.92028427,0.41200000,0.14633333
0.92029202,0.41166667,0.14633333
0.92029232,0.41133333,0.14633333
0.92030376,0.41100000,0.14633333
0.92042357,0.41066667,0.14633333
0.92048973,0.41066667,0.14600000
0.92049313,0.41066667,0.14566667
0.92051291,0.41033333,0.14566667
0.92057598,0.41033333,0.14533333
0.92060363,0.41000000,0.14533333
0.92064238,0.40966667,0.14533333
0.92066252,0.40933333,0.14533333
0.92074525,0.40900000,0.14533333
0.92080331,0.40866667,0.14533333
0.92081475,0.40866667,0.14500000
0.92082977,0.40833333,0.14500000
0.92096925,0.40800000,0.14500000
0.92112041,0.40766667,0.14500000
0.92113060,0.40733333,0.14500000
0.92117321,0.40700000,0.14500000
0.92121589,0.40666667,0.14500000
0.92125249,0.40666667,0.14466667
0.92128158,0.40633333,0.14466667
0.92128587,0.40633333,0.14433333
0.92138112,0.40633333,0.14400000
0.92144263,0.40600000,0.14400000
0.92144966,0.40566667,0.14400000
0.92150962,0.40533333,0.14400000
0.92151165,0.40533333,0.14366667
0.92156100,0.40533333,0.14333333
0.92156196,0.40500000,0.14333333
0.92157805,0.40466667,0.14333333
0.92165464,0.40433333,0.14333333
0.92171347,0.40400000,0.14333333
0.92174613,0.40366667,0.14333333
0.92181891,0.40333333,0.14333333
0.92186612,0.40300000,0.14333333
0.92193806,0.40300000,0.14300000
0.92198288,0.40266667,0.14300000
0.92199755,0.40233333,0.14300000
0.92205393,0.40233333,0.14266667
0.92208242,0.40233333,0.14233333
0.92210758,0.40200000,0.14233333
0.92211366,0.40166667,0.14233333
0.92214304,0.40133333,0.14233333
0.92218351,0.40100000,0.14233333
0.92220604,0.40100000,0.14200000
0.92222357,0.40066667,0.14200000
0.92238802,0.40033333,0.14200000
0.92247725,0.40033333,0.14166667
0.92247885,0.40000000,0.14166667
0.92250669,0.39966667,0.14166667
0.92253965,0.39933333,0.14166667
0.92254353,0.39900000,0.14166667
0.92257988,0.39900000,0.14133333
0.92258483,0.39900000,0.14100000
0.92264056,0.39866667,0.14100000
0.92264754,0.39833333,0.14100000
0.92265606,0.39800000,0.14100000
0.92268705,0.39800000,0.14066667
0.92271519,0.39800000,0.14033333
0.92272770,0.39766667,0.14033333
0.92275667,0.39766667,0.14000000
0.92277265,0.39766667,0.13966667
0.92279083,0.39733333,0.13966667
0.92282689,0.39700000,0.13966667
0.92285204,0.39666667,0.13966667
0.92295533,0.39633333,0.13966667
0.92295861,0.39633333,0.13933333
0.92296678,0.39600000,0.13933333
0.92296815,0.39566667,0.13933333
0.92299747,0.39533333,0.13933333
0.92306978,0.39533333,0.13900000
0.92314625,0.39533333,0.13866667
0.92317331,0.39533333,0.13833333
0.92325664,0.39500000,0.13833333
0.92332458,0.39500000,0.13800000
0.92340249,0.39466667,0.13800000
0.92346275,0.39433333,0.13800000
0.92354035,0.39400000,0.13800000
0.92359996,0.39366667,0.13800000
0.92360663,0.39333333,0.13800000
0.92372978,0.39300000,0.13800000
0.92379999,0.39266667,0.13800000
0.92380089,0.39233333,0.13800000
0.92387068,0.39233333,0.13766667
0.92390561,0.39200000,0.13766667
0.92392886,0.39166667,0.13766667
0.92396188,0.39133333,0.13766667
0.92403966,0.39100000,0.13766667
0.92405534,0.39100000,0.13733333
0.92411840,0.39066667,0.13733333
0.92413068,0.39033333,0.13733333
0.92418581,0.39033333,0.13700000
0.92421436,0.39000000,0.13700000
0.92423475,0.38966667,0.13700000
0.92426062,0.38966667,0.13666667
0.92426372,0.38933333,0.13666667
0.92428625,0.38900000,0.13666667
0.92432153,0.38900000,0.13633333
0.92432749,0.38866667,0.13633333
0.92433316,0.38866667,0.13600000
0.92433721,0.38866667,0.13566667
0.92442191,0.38833333,0.13566667
0.92442751,0.38800000,0.13566667
0.92446810,0.38800000,0.13533333
0.92448080,0.38800000,0.13500000
0.92460334,0.38766667,0.13500000
0.92461109,0.38733333,0.13500000
0.92462099,0.38700000,0.13500000
0.92462552,0.38700000,0.13466667
0.92468083,0.38666667,0.13466667
0.92468154,0.38666667,0.13433333
0.92474818,0.38633333,0.13433333
0.92480177,0.38633333,0.13400000
0.92489159,0.38633333,0.13366667
0.92490900,0.38600000,0.13366667
